"id","edgelabel","id_fromlookupform","id_tolookupform","id_publisher","publisher","id_service","service","id_genericform","genericform","id_tradition","tradition"
318,"has tradition",260,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
319,"has tradition",261,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
320,"has tradition",262,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
321,"has tradition",264,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
322,"has tradition",265,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
323,"has tradition",266,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
324,"has tradition",267,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
325,"has tradition",268,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
326,"has tradition",269,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
327,"has tradition",270,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
328,"has tradition",271,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
329,"has tradition",272,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
331,"has tradition",274,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
332,"has tradition",275,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
333,"has tradition",276,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
334,"has tradition",277,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
335,"has tradition",544,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
336,"has tradition",598,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
337,"has tradition",599,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
338,"has tradition",600,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
339,"has tradition",601,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
340,"has tradition",602,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
341,"has same footring as",1,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
342,"has same footring as",1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,"has same footring as",2,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
344,"has same footring as",3,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,"has same footring as",5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,"has same footring as",11,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,"has same footring as",11,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,"has same footring as",14,261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
350,"has same footring as",18,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
352,"has same footring as",18,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,"has same footring as",277,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,"has same footring as",31,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,"has same footring as",32,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
363,"has same rim as",31,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,"has same rim as",33,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,"has same rim as",41,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,"has same rim as",176,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,"has same rim as",176,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,"has same rim as",79,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,"has same rim as",79,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,"has same rim as",80,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
372,"has service member",31,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
373,"has service member",176,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
374,"has service member",32,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
375,"has service member",37,3007,NULL,NULL,3007,"Service E",NULL,NULL,NULL,NULL
376,"has service member",41,3005,NULL,NULL,3005,"Service C",NULL,NULL,NULL,NULL
377,"has service member",43,3005,NULL,NULL,3005,"Service C",NULL,NULL,NULL,NULL
378,"has service member",28,3005,NULL,NULL,3005,"Service C",NULL,NULL,NULL,NULL
379,"has same groove as",19,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,"has same groove as",19,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,"has service member",38,3007,NULL,NULL,3007,"Service E",NULL,NULL,NULL,NULL
391,"has same roulette as",3,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"has same flute as",21,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,"has same roulette as",12,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,"has same roulette as",12,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,"has same roulette as",12,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
396,"has same roulette as",12,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,"has same roulette as",12,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
398,"has same roulette as",12,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,"has same roulette as",12,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,"has same roulette as",12,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,"has same roulette as",12,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,"has same roulette as",13,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,"has same roulette as",13,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,"has same roulette as",13,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405,"has same roulette as",13,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,"has same roulette as",13,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
407,"has same roulette as",13,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
408,"has same roulette as",13,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,"has same roulette as",13,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410,"has same roulette as",12,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
411,"has same roulette as",13,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
412,"has same roulette as",12,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,"has same roulette as",13,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,"has same roulette as",166,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415,"has same roulette as",166,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,"has same roulette as",166,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
417,"has same roulette as",166,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,"has same roulette as",166,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,"has same roulette as",166,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,"has same roulette as",166,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
421,"has same roulette as",166,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
422,"has same roulette as",166,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
423,"has same roulette as",188,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
424,"has same roulette as",188,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
425,"has same roulette as",188,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,"has same roulette as",188,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
427,"has same roulette as",188,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,"has same roulette as",188,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,"has same roulette as",188,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
430,"has same roulette as",188,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,"has same roulette as",3,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,"has same roulette as",3,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,"has same roulette as",3,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,"has same roulette as",3,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435,"has same roulette as",3,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,"has same roulette as",3,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,"has same roulette as",3,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
438,"has same roulette as",25,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,"has same roulette as",25,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440,"has same roulette as",25,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,"has same roulette as",25,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,"has same roulette as",25,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,"has same roulette as",80,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,"has same roulette as",80,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,"has same roulette as",80,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,"has same roulette as",80,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
448,"has same roulette as",80,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,"has same roulette as",8,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,"has same roulette as",8,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
451,"has same roulette as",8,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,"has same roulette as",8,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,"has same roulette as",73,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,"has same roulette as",73,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,"has same roulette as",73,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,"has same roulette as",187,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,"has same roulette as",187,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,"has same roulette as",159,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,"has service member",181,3007,NULL,NULL,3007,"Service E",NULL,NULL,NULL,NULL
460,"has service member",180,3007,NULL,NULL,3007,"Service E",NULL,NULL,NULL,NULL
462,"has tradition",3001,2001,NULL,NULL,3001,"Service I",NULL,NULL,2001,"italian"
463,"has tradition",3002,2001,NULL,NULL,3002,"Service II",NULL,NULL,2001,"italian"
464,"has tradition",3003,2002,NULL,NULL,3003,"Service A",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
465,"has tradition",3004,2002,NULL,NULL,3004,"Service B",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
466,"has tradition",3005,2002,NULL,NULL,3005,"Service C",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
467,"has tradition",3006,2002,NULL,NULL,3006,"Service D",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
468,"has tradition",3007,2002,NULL,NULL,3007,"Service E",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
469,"has tradition",3007,2002,NULL,NULL,3007,"Service E",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
470,"has service member",603,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
471,"has service member",604,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
472,"has service member",605,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
473,"has service member",606,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
474,"has service member",607,3004,NULL,NULL,3004,"Service B",NULL,NULL,NULL,NULL
475,"has service member",608,3004,NULL,NULL,3004,"Service B",NULL,NULL,NULL,NULL
476,"has service member",609,3004,NULL,NULL,3004,"Service B",NULL,NULL,NULL,NULL
477,"has service member",610,3005,NULL,NULL,3005,"Service C",NULL,NULL,NULL,NULL
478,"has service member",611,3005,NULL,NULL,3005,"Service C",NULL,NULL,NULL,NULL
479,"has service member",612,3006,NULL,NULL,3006,"Service D",NULL,NULL,NULL,NULL
480,"has service member",613,3006,NULL,NULL,3006,"Service D",NULL,NULL,NULL,NULL
482,"has service member",614,3006,NULL,NULL,3006,"Service D",NULL,NULL,NULL,NULL
483,"has service member",615,3006,NULL,NULL,3006,"Service D",NULL,NULL,NULL,NULL
484,"has service member",618,3008,NULL,NULL,3008,"Service F",NULL,NULL,NULL,NULL
485,"has service member",619,3008,NULL,NULL,3008,"Service F",NULL,NULL,NULL,NULL
486,"has service member",620,3008,NULL,NULL,3008,"Service F",NULL,NULL,NULL,NULL
487,"has service member",616,3007,NULL,NULL,3007,"Service E",NULL,NULL,NULL,NULL
488,"has service member",617,3007,NULL,NULL,3007,"Service E",NULL,NULL,NULL,NULL
489,"has tradition",3006,2002,NULL,NULL,3006,"Service D",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
490,"has tradition",3008,2002,NULL,NULL,3008,"Service F",NULL,NULL,2002,"Gaulish-Germanic-Raetian"
491,"has service member",254,3005,NULL,NULL,3005,"Service C",NULL,NULL,NULL,NULL
494,"has service member",174,3003,NULL,NULL,3003,"Service A",NULL,NULL,NULL,NULL
497,"has service member",38,3006,NULL,NULL,3006,"Service D",NULL,NULL,NULL,NULL
498,"has tradition",279,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
499,"has tradition",280,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
500,"has tradition",281,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
501,"has tradition",282,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
502,"has tradition",283,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
503,"has tradition",284,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
504,"has tradition",285,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
505,"has tradition",286,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
506,"has tradition",287,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
507,"has tradition",288,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
508,"has tradition",289,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
509,"has tradition",290,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
510,"has tradition",291,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
511,"has tradition",292,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
512,"has tradition",293,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
513,"has tradition",294,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
514,"has tradition",295,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
515,"has tradition",296,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
516,"has tradition",297,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
517,"has tradition",298,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
518,"has tradition",299,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
519,"has tradition",300,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
520,"has tradition",301,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
521,"has tradition",302,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
522,"has tradition",303,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
523,"has tradition",304,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
524,"has tradition",305,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
525,"has tradition",306,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
526,"has tradition",307,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
527,"has tradition",308,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
528,"has tradition",309,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
529,"has tradition",310,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
530,"has tradition",311,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
531,"has tradition",312,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
532,"has tradition",313,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
533,"has tradition",314,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
534,"has tradition",315,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
535,"has tradition",316,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
536,"has tradition",317,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
537,"has tradition",318,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
538,"has tradition",319,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
539,"has tradition",320,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
540,"has tradition",321,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
541,"has tradition",322,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
542,"has tradition",323,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
543,"has tradition",324,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
544,"has tradition",325,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
545,"has tradition",326,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
546,"has tradition",327,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
547,"has tradition",328,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
548,"has tradition",329,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
549,"has tradition",330,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
550,"has tradition",331,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
551,"has tradition",332,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
552,"has tradition",333,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
553,"has tradition",334,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
554,"has tradition",335,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
555,"has tradition",337,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
556,"has tradition",338,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
557,"has tradition",339,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
558,"has tradition",340,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
559,"has tradition",341,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
560,"has tradition",342,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
561,"has tradition",343,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
562,"has tradition",344,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
563,"has tradition",345,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
564,"has tradition",346,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
565,"has tradition",347,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
566,"has tradition",348,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
567,"has tradition",349,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
568,"has tradition",350,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
569,"has tradition",351,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
570,"has tradition",352,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
571,"has tradition",353,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
572,"has tradition",354,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
573,"has tradition",355,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
574,"has tradition",356,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
575,"has tradition",357,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
576,"has tradition",358,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
577,"has tradition",359,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
578,"has tradition",360,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
579,"has tradition",361,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
580,"has tradition",362,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
581,"has tradition",363,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
582,"has tradition",364,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
583,"has tradition",365,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
584,"has tradition",366,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
585,"has tradition",367,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
586,"has tradition",368,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
587,"has tradition",369,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
588,"has tradition",370,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
589,"has tradition",371,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
590,"has tradition",372,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
591,"has tradition",373,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
592,"has tradition",374,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
593,"has tradition",375,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
594,"has tradition",376,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
595,"has tradition",377,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
596,"has tradition",378,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
597,"has tradition",379,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
598,"has tradition",380,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
599,"has tradition",382,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
600,"has tradition",383,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
601,"has tradition",384,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
602,"has tradition",385,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
603,"has tradition",386,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
604,"has tradition",387,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
605,"has tradition",388,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
606,"has tradition",389,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
607,"has tradition",390,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
608,"has tradition",391,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
609,"has tradition",392,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
610,"has tradition",393,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
611,"has tradition",394,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
612,"has tradition",395,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
613,"has tradition",396,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
614,"has tradition",397,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
615,"has tradition",398,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
616,"has tradition",399,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
617,"has tradition",400,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
618,"has tradition",401,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
619,"has tradition",402,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
620,"has tradition",403,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
621,"has tradition",404,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
622,"has tradition",405,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
623,"has tradition",406,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
624,"has tradition",407,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
625,"has tradition",408,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
626,"has tradition",409,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
627,"has tradition",410,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
628,"has tradition",411,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
629,"has tradition",412,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
630,"has tradition",413,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
631,"has tradition",414,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
632,"has tradition",415,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
633,"has tradition",416,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
634,"has tradition",417,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
635,"has tradition",418,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
636,"has tradition",419,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
637,"has tradition",420,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
